housing_type,size_sqm,rooms,floor,furnished,roommate_friendly,pets_allowed,elevator,senior_friendly,students_only,balcony_terrace,parking,dishwasher,washing_machine,charging_station,dryer,energy_mark,area,availability_in,days_on_website,months_on_website,monthly_rent_log,monthly_aconto_log,deposit_log,prepaid_rent_log,total_monthly_rent_log
Lejlighed,74.0,3,7,Ja,Nej,Nej,Ja,Ja,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,B,København S,<1 month,97.0,3-6 months,9.770013301136158,6.2166061010848646,8.517393171418904,9.433563920090563,9.798182590890704
Lejlighed,36.0,1,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,A15,Brønshøj,<1 month,98.0,3-6 months,8.974744612722734,6.311734809152915,10.073272520325904,8.974744612722734,9.042040056544483
Lejlighed,78.0,4,3,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Herlev,<1 month,98.0,3-6 months,9.425532393502772,6.478509642208569,10.524090921620362,9.425532393502772,9.476620038167528
Lejlighed,98.0,3,6,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Herlev,3+ months,98.0,3-6 months,9.510519035757246,6.7464121285733745,10.609081944147828,9.510519035757246,9.571574905170932
Lejlighed,92.0,4,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Vallensbæk Strand,<1 month,98.0,3-6 months,9.495594499353297,6.7464121285733745,10.594156665220533,9.495594499353297,9.557540571952371
Værelse,10.0,1,0,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,E,København S,<1 month,98.0,3-6 months,8.665785595466064,0.0,9.358846580275406,0.0,8.665785595466064
Lejlighed,95.0,3,3,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Vallensbæk Strand,<1 month,98.0,3-6 months,9.433563920090563,6.85751406254539,10.53212287826962,9.433563920090563,9.506808731708581
Lejlighed,64.0,2,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,none,Hedehusene,<1 month,98.0,3-6 months,9.235130540783402,6.621405651764134,10.333677793031093,9.235130540783402,9.305741456739435
Lejlighed,90.0,3,3,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Vallensbæk Strand,<1 month,98.0,3-6 months,9.433563920090563,6.7464121285733745,10.53212287826962,9.433563920090563,9.499346567390095
Værelse,16.0,1,2,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,none,København NV,<1 month,98.0,3-6 months,8.337109129562474,6.373319789577012,9.435561763085358,8.337109129562474,8.46821300919452
Lejlighed,94.0,3,2,Nej,Ja,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ja,Ja,A20,København SV,3+ months,98.0,3-6 months,9.678028823264478,6.111467339502679,10.776599347816312,10.37114468090074,9.705828982731935
Værelse,17.0,1,3,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Nej,none,København V,<1 month,98.0,3-6 months,8.77971129020447,6.2166061010848646,8.77971129020447,8.77971129020447,8.853808274977197
Lejlighed,63.0,2,0,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,A15,Brøndby,<1 month,99.0,3-6 months,9.24483841238375,6.957497370876951,10.343386292962181,9.24483841238375,9.34145634983372
Lejlighed,95.0,4,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,none,Glostrup,3+ months,99.0,3-6 months,9.503084610020228,6.90875477931522,10.196194479235656,0.0,9.575052927597383
Lejlighed,79.0,3,5,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,none,Glostrup,3+ months,99.0,3-6 months,9.38437770918244,6.68586094706836,10.077482875583607,0.0,9.44943600950432
Lejlighed,107.0,4,2,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,none,Glostrup,<1 month,99.0,3-6 months,9.588845298501564,6.90875477931522,10.281958234245314,0.0,9.65509029374725
Lejlighed,90.0,3,0,Ja,Ja,Ja,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,F,Ballerup,<1 month,99.0,3-6 months,9.61587214452889,0.0,10.714439990727769,9.61587214452889,9.61587214452889
Lejlighed,101.0,3,3,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Ikke angivet,C,Holte,<1 month,100.0,3-6 months,9.94755228369823,7.601402334583733,11.046132675457146,9.94755228369823,10.038935856711177
Lejlighed,117.0,3,2,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Ikke angivet,C,Holte,<1 month,100.0,3-6 months,10.038935856711177,7.601402334583733,11.13751903414526,10.038935856711177,10.122663242288953
Lejlighed,109.0,3,3,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Ikke angivet,C,Holte,<1 month,100.0,3-6 months,10.081675578048475,7.601402334583733,11.180259973491848,10.081675578048475,10.16203685698089
Lejlighed,123.0,4,1,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Ikke angivet,C,Holte,<1 month,100.0,3-6 months,10.106469212026385,7.601402334583733,11.205054290550551,10.106469212026385,10.184937747111391
Lejlighed,67.0,3,0,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,none,Gentofte,<1 month,102.0,3-6 months,9.465060106725137,6.68586094706836,10.563620718477313,0.0,9.525224101853109
Lejlighed,70.0,3,1,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,none,Søborg,<1 month,102.0,3-6 months,9.465060106725137,6.2166061010848646,10.563620718477313,0.0,9.503084610020228
Værelse,14.0,1,2,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,A15,Nordhavn,<1 month,102.0,3-6 months,9.210440366976517,0.0,10.308985993422082,0.0,9.210440366976517
Lejlighed,41.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,none,København N,<1 month,103.0,3-6 months,9.099520536870939,6.68586094706836,10.198058343191331,9.099520536870939,9.18512512283512
Lejlighed,176.0,5,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,none,København K,<1 month,103.0,3-6 months,10.645448706505872,7.0909098220799835,11.744045122410057,10.645448706505872,10.673618922112436
Værelse,20.0,1,2,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,none,Gentofte,<1 month,103.0,3-6 months,8.77971129020447,0.0,9.87822102528824,0.0,8.77971129020447
Lejlighed,81.0,3,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Hedehusene,<1 month,104.0,3-6 months,9.401043372798053,6.85751406254539,10.499600568082863,9.401043372798053,9.476620038167528
Lejlighed,104.0,3,0,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ja,Ikke angivet,Ikke angivet,Nej,Ikke angivet,none,Virum,<1 month,104.0,3-6 months,9.648337205086833,7.1316985104669115,10.746906470974373,0.0,9.725914702764378
Lejlighed,64.0,2,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,none,Hedehusene,<1 month,105.0,3-6 months,9.249657234353133,6.621405651764134,10.348205424565993,9.249657234353133,9.319284458965361
Lejlighed,35.0,1,4,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,A20,København SV,<1 month,105.0,3-6 months,9.024131268455035,6.478509642208569,10.122663242288953,9.024131268455035,9.099520536870939
Lejlighed,35.0,1,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,A20,København SV,<1 month,105.0,3-6 months,9.024131268455035,6.311734809152915,10.122663242288953,9.024131268455035,9.088285725968877
Lejlighed,88.0,3,5,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Hedehusene,<1 month,105.0,3-6 months,9.409273194575334,6.90875477931522,10.50783084142058,9.409273194575334,9.488047863280759
Lejlighed,87.0,3,1,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Hedehusene,<1 month,105.0,3-6 months,9.371693622333941,6.90875477931522,10.470249176632354,9.371693622333941,9.453364978883542
Lejlighed,43.0,2,2,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,A20,København SV,<1 month,105.0,3-6 months,9.24483841238375,6.55250788703459,10.343386292962181,9.24483841238375,9.310276200588783
Lejlighed,35.0,1,2,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,A20,København SV,<1 month,105.0,3-6 months,9.012011377036412,6.311734809152915,10.110542371500753,9.012011377036412,9.076923258535832
Lejlighed,35.0,1,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,A20,København SV,<1 month,105.0,3-6 months,8.993551586299981,6.311734809152915,10.092081066090932,8.993551586299981,9.059633754551479
Værelse,15.0,1,3,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,C,København Ø,<1 month,105.0,3-6 months,8.517393171418904,0.0,0.0,0.0,8.517393171418904
Værelse,13.0,1,3,Ja,Ja,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,B,København S,<1 month,105.0,3-6 months,8.922791623969637,0.0,10.021315031649332,0.0,8.922791623969637
Lejlighed,53.0,2,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Hedehusene,<1 month,105.0,3-6 months,9.235130540783402,6.398594934535208,10.333677793031093,9.235130540783402,9.292012520620208
Lejlighed,35.0,1,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,A20,København SV,<1 month,105.0,3-6 months,8.999742789830492,6.311734809152915,10.098272780745283,8.999742789830492,9.065430200180375
Lejlighed,46.0,2,3,Nej,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,none,Frederiksberg,3+ months,106.0,3-6 months,9.392745258631441,6.769641976852503,10.491301994830229,9.392745258631441,9.462731997649378
Lejlighed,86.0,3,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,A20,Hedehusene,<1 month,106.0,3-6 months,9.332646496360152,6.962243464266207,10.431199791458543,9.332646496360152,9.421897054038473
Lejlighed,85.0,3,1,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,E,Søborg,<1 month,106.0,3-6 months,9.472781556562168,5.993961427306569,10.571342565808699,9.472781556562168,9.503084610020228
Lejlighed,176.0,4,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Ja,B,København K,<1 month,108.0,3-6 months,10.308985993422082,7.523481312573497,11.407576060361786,11.407576060361786,10.368824057681683
Lejlighed,69.0,3,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ikke angivet,C,København S,3+ months,109.0,3-6 months,9.510519035757246,7.0909098220799835,10.609081944147828,9.510519035757246,9.595670797663967
Lejlighed,46.0,2,4,Ja,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,B,Frederiksberg,<1 month,109.0,3-6 months,9.210440366976517,6.508769136971682,9.210440366976517,0.0,9.275285060616564
Lejlighed,92.0,3,2,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,none,Taastrup,<1 month,110.0,3-6 months,9.427143867544194,6.903747257584598,10.52570248222807,9.427143867544194,9.504203303503045
Lejlighed,96.0,4,6,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,none,Glostrup,<1 month,110.0,3-6 months,9.488047863280759,6.68586094706836,10.586609649448985,9.488047863280759,9.546884034617925
Lejlighed,87.0,3,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,none,Glostrup,<1 month,110.0,3-6 months,9.405166749908611,6.68586094706836,10.503724171902725,9.405166749908611,9.468928284223587
Lejlighed,84.0,3,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,none,Glostrup,<1 month,110.0,3-6 months,9.380167531188448,6.68586094706836,10.47872356423098,9.380167531188448,9.44549154241467
Lejlighed,76.0,3,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,none,Glostrup,<1 month,110.0,3-6 months,9.380167531188448,6.68586094706836,10.47872356423098,9.380167531188448,9.44549154241467
Lejlighed,71.0,2,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,none,Glostrup,3+ months,110.0,3-6 months,9.239996256883693,6.68586094706836,10.33854382482173,9.239996256883693,9.314790473332646
Lejlighed,60.0,2,3,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,none,Søborg,3+ months,110.0,3-6 months,9.392745258631441,6.90875477931522,10.491301994830229,9.472781556562168,9.472781556562168
Værelse,15.0,1,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,none,Kastrup,<1 month,110.0,3-6 months,8.268988209506656,0.0,8.268988209506656,0.0,8.268988209506656
Lejlighed,96.0,4,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ja,Ja,none,Glostrup,<1 month,111.0,3-6 months,9.503084610020228,7.00397413672268,10.601647149919609,9.503084610020228,9.581972891547895
Lejlighed,160.0,4,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,B,Hellerup,<1 month,111.0,3-6 months,10.545367754151743,7.313886831633462,11.643962499267984,10.545367754151743,10.584081267024454
Lejlighed,48.0,2,1,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,none,Dragør,3+ months,111.0,3-6 months,9.392745258631441,6.398594934535208,10.491301994830229,0.0,9.441531454869693
Lejlighed,159.0,4,1,Ja,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,C,København V,3+ months,112.0,3-6 months,10.060534035475412,7.496097345175956,11.159117834926688,0.0,10.134638955251866
Lejlighed,72.0,2,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,none,Brønshøj,3+ months,112.0,3-6 months,9.23024103368252,6.478509642208569,10.328787967145063,9.23024103368252,9.292012520620208
Lejlighed,60.0,2,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,none,Brønshøj,3+ months,112.0,3-6 months,9.15915233520675,6.478509642208569,10.25769445336048,9.15915233520675,9.225327501784431
Lejlighed,85.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,none,Brønshøj,3+ months,112.0,3-6 months,9.417435838868785,6.55250788703459,10.515993929932415,9.417435838868785,9.472781556562168
Lejlighed,150.0,4,1,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,none,Albertslund,<1 month,112.0,3-6 months,9.546884034617925,5.303304908059076,10.645448706505872,0.0,9.561067663645012
Lejlighed,96.0,4,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,A15,Brøndby,<1 month,112.0,3-6 months,9.495594499353297,6.68586094706836,10.594156665220533,9.495594499353297,9.55400099583723
Lejlighed,99.0,4,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,none,Brøndby,<1 month,112.0,3-6 months,9.539716058977092,6.68586094706836,10.638280388314705,9.539716058977092,9.595670797663967
Lejlighed,117.0,5,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Glostrup,3+ months,112.0,3-6 months,9.62251624577579,7.170888478512505,9.62251624577579,9.62251624577579,9.70509758756311
Lejlighed,90.0,3,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ikke angivet,D,København Ø,<1 month,112.0,3-6 months,9.825580063659602,7.601402334583733,10.518700218288165,10.92415631759022,9.928228944424575
Værelse,12.0,1,0,Ja,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Ikke angivet,Ikke angivet,A20,Kastrup,3+ months,113.0,3-6 months,8.612685172875459,6.90875477931522,9.711176264112805,0.0,8.77971129020447
Værelse,15.0,1,0,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,none,Vanløse,<1 month,113.0,3-6 months,8.665785595466064,6.90875477931522,9.575052927597383,0.0,8.824824939175638
Værelse,16.0,1,0,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,B,Vanløse,<1 month,113.0,3-6 months,8.665785595466064,6.90875477931522,9.575052927597383,0.0,8.824824939175638
Lejlighed,151.0,5,3,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,none,København S,<1 month,113.0,3-6 months,10.417836960475736,7.438971592395862,11.516429319296906,10.417836960475736,10.467408346336265
Lejlighed,36.0,1,2,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,F,Kongens Lyngby,<1 month,113.0,3-6 months,8.834773814213882,6.333279628139691,9.933289043772918,8.834773814213882,8.91341571815747
Værelse,14.0,1,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ja,Ikke angivet,Ikke angivet,none,Kastrup,<1 month,113.0,3-6 months,8.497194544909547,0.0,8.497194544909547,8.497194544909547,8.497194544909547
Lejlighed,87.0,3,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,none,Hedehusene,<1 month,114.0,3-6 months,9.392745258631441,6.621405651764134,10.491301994830229,0.0,9.453364978883542
Lejlighed,98.0,3,3,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,C,København S,<1 month,115.0,3-6 months,9.62251624577579,6.803505257608338,10.721084386282662,10.721084386282662,9.680406499268875
Lejlighed,112.0,5,5,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Glostrup,3+ months,116.0,3-6 months,9.62911649414402,7.170888478512505,9.62911649414402,9.62911649414402,9.711176264112805
Lejlighed,92.0,3,4,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,none,Taastrup,<1 month,117.0,3-6 months,9.427143867544194,6.903747257584598,10.52570248222807,9.427143867544194,9.504203303503045
Lejlighed,84.0,3,2,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,none,Brøndby,3+ months,117.0,3-6 months,9.372544251851037,6.903747257584598,10.471099854390227,9.372544251851037,9.453757028129948
Lejlighed,92.0,2,6,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,B,København S,<1 month,117.0,3-6 months,9.741027444837728,6.85751406254539,10.839600519357369,9.741027444837728,9.79540110267107
Lejlighed,84.0,3,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Nej,none,Taastrup,3+ months,118.0,3-6 months,9.32375833901174,6.85751406254539,10.422311107413181,9.32375833901174,9.405166749908611
Lejlighed,94.0,4,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,A20,Hedehusene,<1 month,118.0,3-6 months,9.401043372798053,6.68586094706836,10.499600568082863,9.401043372798053,9.465060106725137
Lejlighed,114.0,3,15,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Ikke angivet,none,Valby,3+ months,118.0,3-6 months,9.90353755128617,7.123672785204607,11.002116507732017,0.0,9.963688555226884
Lejlighed,117.0,3,0,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,C,København S,<1 month,118.0,3-6 months,9.77286620732769,7.099201743553092,10.871440510734077,9.77286620732769,9.83953552604361
Lejlighed,96.0,4,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,none,Hedehusene,<1 month,118.0,3-6 months,9.461176908307142,7.00397413672268,10.559737318992255,9.461176908307142,9.543306469268108
Lejlighed,96.0,4,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,none,Hedehusene,<1 month,118.0,3-6 months,9.461176908307142,7.00397413672268,10.559737318992255,9.461176908307142,9.543306469268108
Lejlighed,35.0,1,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,A20,København SV,<1 month,118.0,3-6 months,8.999742789830492,6.311734809152915,10.098272780745283,8.999742789830492,9.065430200180375
Lejlighed,73.0,3,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,A20,Taastrup,<1 month,118.0,3-6 months,9.38437770918244,6.68586094706836,10.482933978579906,9.38437770918244,9.44943600950432
Lejlighed,60.0,2,0,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,none,Dragør,3+ months,118.0,3-6 months,9.546884034617925,6.398594934535208,10.645448706505872,0.0,9.588845298501564
Lejlighed,96.0,2,9,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,none,København S,<1 month,119.0,3-6 months,9.680593969977126,6.803505257608338,10.779164601524986,9.680593969977126,9.735305559295893
Lejlighed,86.0,3,2,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,A20,Hedehusene,<1 month,119.0,3-6 months,9.417435838868785,6.90875477931522,10.515993929932415,9.417435838868785,9.495594499353297
Lejlighed,58.0,2,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,none,København V,<1 month,119.0,3-6 months,9.680406499268875,6.90875477931522,10.373522431293592,0.0,9.741027444837728
Lejlighed,84.0,3,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,A20,Taastrup,<1 month,119.0,3-6 months,9.409273194575334,6.68586094706836,10.50783084142058,9.409273194575334,9.472781556562168
Lejlighed,96.0,3,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,A20,Hedehusene,<1 month,119.0,3-6 months,9.44943600950432,6.90875477931522,10.547995807489514,9.44943600950432,9.525224101853109
Lejlighed,96.0,4,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,A20,Hedehusene,<1 month,119.0,3-6 months,9.358846580275406,7.057036981697891,10.457401400981889,9.358846580275406,9.454148923733976
Værelse,22.0,1,0,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,B,Frederiksberg,<1 month,120.0,3-6 months,8.853808274977197,6.90875477931522,8.922791623969637,6.90875477931522,8.987321812850125
Lejlighed,170.0,5,2,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,none,Frederiksberg,<1 month,121.0,3-6 months,10.165890277802454,6.90875477931522,11.264476926102367,0.0,10.203629181337648
Lejlighed,67.0,2,0,Ja,Ja,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,D,København NV,<1 month,121.0,3-6 months,9.210440366976517,0.0,9.210440366976517,0.0,9.210440366976517
Værelse,20.0,1,5,Ja,Ja,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,A20,Valby,<1 month,123.0,3-6 months,8.853808274977197,7.601402334583733,8.517393171418904,0.0,9.105090961257085
Lejlighed,31.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,none,Valby,<1 month,123.0,3-6 months,8.981052985901483,6.2166061010848646,10.079581424158677,8.981052985901483,9.042040056544483
Værelse,16.0,1,2,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,B,Valby,<1 month,124.0,3-6 months,8.699681400989514,6.2166061010848646,9.798182590890704,8.699681400989514,8.77971129020447
Værelse,15.0,1,0,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ja,E,Glostrup,<1 month,124.0,3-6 months,8.294299608857235,0.0,8.294299608857235,0.0,8.294299608857235
Lejlighed,84.0,3,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,A20,Brøndby,<1 month,124.0,3-6 months,9.429556219952412,6.825460036255307,10.528114963964265,9.429556219952412,9.500843461614666
Lejlighed,103.0,4,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,A20,Brøndby,<1 month,124.0,3-6 months,9.53249633228804,6.68586094706836,10.63106031411106,9.53249633228804,9.588845298501564
Lejlighed,97.0,4,3,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,A20,Taastrup,<1 month,125.0,3-6 months,9.488047863280759,6.90875477931522,10.586609649448985,9.488047863280759,9.561067663645012
Lejlighed,97.0,4,4,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,A20,Taastrup,<1 month,125.0,3-6 months,9.495594499353297,6.90875477931522,10.594156665220533,9.495594499353297,9.568084743872936
Lejlighed,76.0,2,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,A15,Hedehusene,<1 month,125.0,3-6 months,9.220389707829185,6.85751406254539,10.318935994253193,9.220389707829185,9.310276200588783
