monthly_rent,monthly_aconto,housing_type,size_sqm,rooms,floor,furnished,roommate_friendly,pets_allowed,elevator,senior_friendly,students_only,balcony_terrace,parking,dishwasher,washing_machine,charging_station,dryer,deposit,prepaid_rent,energy_mark,area,availability_in,days_on_website,total_monthly_rent,months_on_website
10500.0,1000.0,Lejlighed,105.0,4,2,Ja,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,5000.0,0.0,C,Frederiksberg,<1 month,96.0,11500.0,3-6 months
21500.0,840.0,Lejlighed,96.0,3,1,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,64500.0,0.0,C,Frederiksberg,<1 month,96.0,22340.0,3-6 months
4999.0,999.0,Værelse,8.0,1,0,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,4999.0,4999.0,B,Glostrup,<1 month,97.0,5998.0,3-6 months
14700.0,1100.0,Lejlighed,115.0,4,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,44100.0,14700.0,A15,Herlev,<1 month,97.0,15800.0,3-6 months
13000.0,900.0,Lejlighed,95.0,3,3,Nej,Ja,Ja,Ikke angivet,Nej,Nej,Nej,Ja,Ikke angivet,Ja,Nej,Ja,39000.0,13000.0,A15,Herlev,<1 month,97.0,13900.0,3-6 months
14100.0,800.0,Lejlighed,98.0,4,2,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,42300.0,14100.0,none,Herlev,3+ months,97.0,14900.0,3-6 months
11600.0,800.0,Lejlighed,82.0,3,3,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ja,Ikke angivet,34800.0,11600.0,A15,Brøndby,<1 month,97.0,12400.0,3-6 months
17500.0,500.0,Lejlighed,74.0,3,7,Ja,Nej,Nej,Ja,Ja,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,5000.0,12500.0,B,København S,<1 month,97.0,18000.0,3-6 months
7900.0,550.0,Lejlighed,36.0,1,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,23700.0,7900.0,A15,Brønshøj,<1 month,98.0,8450.0,3-6 months
12400.0,650.0,Lejlighed,78.0,4,3,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,37200.0,12400.0,none,Herlev,<1 month,98.0,13050.0,3-6 months
13500.0,850.0,Lejlighed,98.0,3,6,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,40500.0,13500.0,none,Herlev,3+ months,98.0,14350.0,3-6 months
13300.0,850.0,Lejlighed,92.0,4,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,39900.0,13300.0,none,Vallensbæk Strand,<1 month,98.0,14150.0,3-6 months
5800.0,0.0,Værelse,10.0,1,0,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,11600.0,0.0,E,København S,<1 month,98.0,5800.0,3-6 months
12500.0,950.0,Lejlighed,95.0,3,3,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,37500.0,12500.0,none,Vallensbæk Strand,<1 month,98.0,13450.0,3-6 months
10250.0,750.0,Lejlighed,64.0,2,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,30750.0,10250.0,none,Hedehusene,<1 month,98.0,11000.0,3-6 months
12500.0,850.0,Lejlighed,90.0,3,3,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,37500.0,12500.0,none,Vallensbæk Strand,<1 month,98.0,13350.0,3-6 months
4175.0,585.0,Værelse,16.0,1,2,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,12525.0,4175.0,none,København NV,<1 month,98.0,4760.0,3-6 months
15962.0,450.0,Lejlighed,94.0,3,2,Nej,Ja,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ja,Ja,47886.0,31924.0,A20,København SV,3+ months,98.0,16412.0,3-6 months
6500.0,500.0,Værelse,17.0,1,3,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Nej,6500.0,6500.0,none,København V,<1 month,98.0,7000.0,3-6 months
10350.0,1050.0,Lejlighed,63.0,2,0,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,31050.0,10350.0,A15,Brøndby,<1 month,99.0,11400.0,3-6 months
13400.0,1000.0,Lejlighed,95.0,4,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,26800.0,0.0,none,Glostrup,3+ months,99.0,14400.0,3-6 months
11900.0,800.0,Lejlighed,79.0,3,5,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,23800.0,0.0,none,Glostrup,3+ months,99.0,12700.0,3-6 months
14600.0,1000.0,Lejlighed,107.0,4,2,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,29200.0,0.0,none,Glostrup,<1 month,99.0,15600.0,3-6 months
15000.0,0.0,Lejlighed,90.0,3,0,Ja,Ja,Ja,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,45000.0,15000.0,F,Ballerup,<1 month,99.0,15000.0,3-6 months
20900.0,2000.0,Lejlighed,101.0,3,3,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Ikke angivet,62700.0,20900.0,C,Holte,<1 month,100.0,22900.0,3-6 months
22900.0,2000.0,Lejlighed,117.0,3,2,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Ikke angivet,68700.0,22900.0,C,Holte,<1 month,100.0,24900.0,3-6 months
23900.0,2000.0,Lejlighed,109.0,3,3,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Ikke angivet,71700.0,23900.0,C,Holte,<1 month,100.0,25900.0,3-6 months
24500.0,2000.0,Lejlighed,123.0,4,1,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Ikke angivet,73500.0,24500.0,C,Holte,<1 month,100.0,26500.0,3-6 months
12900.0,800.0,Lejlighed,67.0,3,0,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,38700.0,0.0,none,Gentofte,<1 month,102.0,13700.0,3-6 months
12900.0,500.0,Lejlighed,70.0,3,1,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,38700.0,0.0,none,Søborg,<1 month,102.0,13400.0,3-6 months
10000.0,0.0,Værelse,14.0,1,2,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,30000.0,0.0,A15,Nordhavn,<1 month,102.0,10000.0,3-6 months
8950.0,800.0,Lejlighed,41.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,26850.0,8950.0,none,København N,<1 month,103.0,9750.0,3-6 months
42000.0,1200.0,Lejlighed,176.0,5,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,126000.0,42000.0,none,København K,<1 month,103.0,43200.0,3-6 months
6500.0,0.0,Værelse,20.0,1,2,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,19500.0,0.0,none,Gentofte,<1 month,103.0,6500.0,3-6 months
12100.0,950.0,Lejlighed,81.0,3,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,36300.0,12100.0,none,Hedehusene,<1 month,104.0,13050.0,3-6 months
15495.0,1250.0,Lejlighed,104.0,3,0,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ja,Ikke angivet,Ikke angivet,Nej,Ikke angivet,46485.0,0.0,none,Virum,<1 month,104.0,16745.0,3-6 months
10400.0,750.0,Lejlighed,64.0,2,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,31200.0,10400.0,none,Hedehusene,<1 month,105.0,11150.0,3-6 months
8300.0,650.0,Lejlighed,35.0,1,4,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24900.0,8300.0,A20,København SV,<1 month,105.0,8950.0,3-6 months
8300.0,550.0,Lejlighed,35.0,1,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24900.0,8300.0,A20,København SV,<1 month,105.0,8850.0,3-6 months
12200.0,1000.0,Lejlighed,88.0,3,5,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,36600.0,12200.0,none,Hedehusene,<1 month,105.0,13200.0,3-6 months
11750.0,1000.0,Lejlighed,87.0,3,1,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,35250.0,11750.0,none,Hedehusene,<1 month,105.0,12750.0,3-6 months
10350.0,700.0,Lejlighed,43.0,2,2,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,31050.0,10350.0,A20,København SV,<1 month,105.0,11050.0,3-6 months
8200.0,550.0,Lejlighed,35.0,1,2,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24600.0,8200.0,A20,København SV,<1 month,105.0,8750.0,3-6 months
8050.0,550.0,Lejlighed,35.0,1,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24150.0,8050.0,A20,København SV,<1 month,105.0,8600.0,3-6 months
5000.0,0.0,Værelse,15.0,1,3,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,0.0,0.0,C,København Ø,<1 month,105.0,5000.0,3-6 months
7500.0,0.0,Værelse,13.0,1,3,Ja,Ja,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,22500.0,0.0,B,København S,<1 month,105.0,7500.0,3-6 months
10250.0,600.0,Lejlighed,53.0,2,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,30750.0,10250.0,none,Hedehusene,<1 month,105.0,10850.0,3-6 months
8100.0,550.0,Lejlighed,35.0,1,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24300.0,8100.0,A20,København SV,<1 month,105.0,8650.0,3-6 months
12000.0,870.0,Lejlighed,46.0,2,3,Nej,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,36000.0,12000.0,none,Frederiksberg,3+ months,106.0,12870.0,3-6 months
11300.0,1055.0,Lejlighed,86.0,3,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,33900.0,11300.0,A20,Hedehusene,<1 month,106.0,12355.0,3-6 months
13000.0,400.0,Lejlighed,85.0,3,1,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,39000.0,13000.0,E,Søborg,<1 month,106.0,13400.0,3-6 months
30000.0,1850.0,Lejlighed,176.0,4,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Ja,90000.0,90000.0,B,København K,<1 month,108.0,31850.0,3-6 months
13500.0,1200.0,Lejlighed,69.0,3,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ikke angivet,40500.0,13500.0,C,København S,3+ months,109.0,14700.0,3-6 months
10000.0,670.0,Lejlighed,46.0,2,4,Ja,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,10000.0,0.0,B,Frederiksberg,<1 month,109.0,10670.0,3-6 months
12420.0,995.0,Lejlighed,92.0,3,2,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,37260.0,12420.0,none,Taastrup,<1 month,110.0,13415.0,3-6 months
13200.0,800.0,Lejlighed,96.0,4,6,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,39600.0,13200.0,none,Glostrup,<1 month,110.0,14000.0,3-6 months
12150.0,800.0,Lejlighed,87.0,3,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36450.0,12150.0,none,Glostrup,<1 month,110.0,12950.0,3-6 months
11850.0,800.0,Lejlighed,84.0,3,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,35550.0,11850.0,none,Glostrup,<1 month,110.0,12650.0,3-6 months
11850.0,800.0,Lejlighed,76.0,3,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,35550.0,11850.0,none,Glostrup,<1 month,110.0,12650.0,3-6 months
10300.0,800.0,Lejlighed,71.0,2,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,30900.0,10300.0,none,Glostrup,3+ months,110.0,11100.0,3-6 months
12000.0,1000.0,Lejlighed,60.0,2,3,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,36000.0,13000.0,none,Søborg,3+ months,110.0,13000.0,3-6 months
3900.0,0.0,Værelse,15.0,1,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,3900.0,0.0,none,Kastrup,<1 month,110.0,3900.0,3-6 months
13400.0,1100.0,Lejlighed,96.0,4,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ja,Ja,40200.0,13400.0,none,Glostrup,<1 month,111.0,14500.0,3-6 months
38000.0,1500.0,Lejlighed,160.0,4,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,114000.0,38000.0,B,Hellerup,<1 month,111.0,39500.0,3-6 months
12000.0,600.0,Lejlighed,48.0,2,1,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,36000.0,0.0,none,Dragør,3+ months,111.0,12600.0,3-6 months
23400.0,1800.0,Lejlighed,159.0,4,1,Ja,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,70200.0,0.0,C,København V,3+ months,112.0,25200.0,3-6 months
10200.0,650.0,Lejlighed,72.0,2,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,30600.0,10200.0,none,Brønshøj,3+ months,112.0,10850.0,3-6 months
9500.0,650.0,Lejlighed,60.0,2,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,28500.0,9500.0,none,Brønshøj,3+ months,112.0,10150.0,3-6 months
12300.0,700.0,Lejlighed,85.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,36900.0,12300.0,none,Brønshøj,3+ months,112.0,13000.0,3-6 months
14000.0,200.0,Lejlighed,150.0,4,1,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,42000.0,0.0,none,Albertslund,<1 month,112.0,14200.0,3-6 months
13300.0,800.0,Lejlighed,96.0,4,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,39900.0,13300.0,A15,Brøndby,<1 month,112.0,14100.0,3-6 months
13900.0,800.0,Lejlighed,99.0,4,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,41700.0,13900.0,none,Brøndby,<1 month,112.0,14700.0,3-6 months
15100.0,1300.0,Lejlighed,117.0,5,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,15100.0,15100.0,none,Glostrup,3+ months,112.0,16400.0,3-6 months
18500.0,2000.0,Lejlighed,90.0,3,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ikke angivet,37000.0,55500.0,D,København Ø,<1 month,112.0,20500.0,3-6 months
5500.0,1000.0,Værelse,12.0,1,0,Ja,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Ikke angivet,Ikke angivet,16500.0,0.0,A20,Kastrup,3+ months,113.0,6500.0,3-6 months
5800.0,1000.0,Værelse,15.0,1,0,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,14400.0,0.0,none,Vanløse,<1 month,113.0,6800.0,3-6 months
5800.0,1000.0,Værelse,16.0,1,0,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,14400.0,0.0,B,Vanløse,<1 month,113.0,6800.0,3-6 months
33450.0,1700.0,Lejlighed,151.0,5,3,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,100350.0,33450.0,none,København S,<1 month,113.0,35150.0,3-6 months
6868.0,562.0,Lejlighed,36.0,1,2,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,20604.0,6868.0,F,Kongens Lyngby,<1 month,113.0,7430.0,3-6 months
4900.0,0.0,Værelse,14.0,1,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ja,Ikke angivet,Ikke angivet,4900.0,4900.0,none,Kastrup,<1 month,113.0,4900.0,3-6 months
12000.0,750.0,Lejlighed,87.0,3,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,36000.0,0.0,none,Hedehusene,<1 month,114.0,12750.0,3-6 months
15100.0,900.0,Lejlighed,98.0,3,3,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,45300.0,45300.0,C,København S,<1 month,115.0,16000.0,3-6 months
15200.0,1300.0,Lejlighed,112.0,5,5,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,15200.0,15200.0,none,Glostrup,3+ months,116.0,16500.0,3-6 months
12420.0,995.0,Lejlighed,92.0,3,4,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,37260.0,12420.0,none,Taastrup,<1 month,117.0,13415.0,3-6 months
11760.0,995.0,Lejlighed,84.0,3,2,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,35280.0,11760.0,none,Brøndby,3+ months,117.0,12755.0,3-6 months
17000.0,950.0,Lejlighed,92.0,2,6,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,51000.0,17000.0,B,København S,<1 month,117.0,17950.0,3-6 months
11200.0,950.0,Lejlighed,84.0,3,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Nej,33600.0,11200.0,none,Taastrup,3+ months,118.0,12150.0,3-6 months
12100.0,800.0,Lejlighed,94.0,4,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,36300.0,12100.0,A20,Hedehusene,<1 month,118.0,12900.0,3-6 months
20000.0,1240.0,Lejlighed,114.0,3,15,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Ikke angivet,60000.0,0.0,none,Valby,3+ months,118.0,21240.0,3-6 months
17550.0,1210.0,Lejlighed,117.0,3,0,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,52650.0,17550.0,C,København S,<1 month,118.0,18760.0,3-6 months
12850.0,1100.0,Lejlighed,96.0,4,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,38550.0,12850.0,none,Hedehusene,<1 month,118.0,13950.0,3-6 months
12850.0,1100.0,Lejlighed,96.0,4,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,38550.0,12850.0,none,Hedehusene,<1 month,118.0,13950.0,3-6 months
8100.0,550.0,Lejlighed,35.0,1,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24300.0,8100.0,A20,København SV,<1 month,118.0,8650.0,3-6 months
11900.0,800.0,Lejlighed,73.0,3,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,35700.0,11900.0,A20,Taastrup,<1 month,118.0,12700.0,3-6 months
14000.0,600.0,Lejlighed,60.0,2,0,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,42000.0,0.0,none,Dragør,3+ months,118.0,14600.0,3-6 months
16003.0,900.0,Lejlighed,96.0,2,9,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,48009.0,16003.0,none,København S,<1 month,119.0,16903.0,3-6 months
12300.0,1000.0,Lejlighed,86.0,3,2,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,36900.0,12300.0,A20,Hedehusene,<1 month,119.0,13300.0,3-6 months
16000.0,1000.0,Lejlighed,58.0,2,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,32000.0,0.0,none,København V,<1 month,119.0,17000.0,3-6 months
12200.0,800.0,Lejlighed,84.0,3,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,36600.0,12200.0,A20,Taastrup,<1 month,119.0,13000.0,3-6 months
12700.0,1000.0,Lejlighed,96.0,3,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,38100.0,12700.0,A20,Hedehusene,<1 month,119.0,13700.0,3-6 months
11600.0,1160.0,Lejlighed,96.0,4,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,34800.0,11600.0,A20,Hedehusene,<1 month,119.0,12760.0,3-6 months
7000.0,1000.0,Værelse,22.0,1,0,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,7500.0,1000.0,B,Frederiksberg,<1 month,120.0,8000.0,3-6 months
26000.0,1000.0,Lejlighed,170.0,5,2,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,78000.0,0.0,none,Frederiksberg,<1 month,121.0,27000.0,3-6 months
10000.0,0.0,Lejlighed,67.0,2,0,Ja,Ja,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,10000.0,0.0,D,København NV,<1 month,121.0,10000.0,3-6 months
7000.0,2000.0,Værelse,20.0,1,5,Ja,Ja,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,5000.0,0.0,A20,Valby,<1 month,123.0,9000.0,3-6 months
7950.0,500.0,Lejlighed,31.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,23850.0,7950.0,none,Valby,<1 month,123.0,8450.0,3-6 months
6000.0,500.0,Værelse,16.0,1,2,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,18000.0,6000.0,B,Valby,<1 month,124.0,6500.0,3-6 months
4000.0,0.0,Værelse,15.0,1,0,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ja,4000.0,0.0,E,Glostrup,<1 month,124.0,4000.0,3-6 months
12450.0,920.0,Lejlighed,84.0,3,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,37350.0,12450.0,A20,Brøndby,<1 month,124.0,13370.0,3-6 months
13800.0,800.0,Lejlighed,103.0,4,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,41400.0,13800.0,A20,Brøndby,<1 month,124.0,14600.0,3-6 months
13200.0,1000.0,Lejlighed,97.0,4,3,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,39600.0,13200.0,A20,Taastrup,<1 month,125.0,14200.0,3-6 months
13300.0,1000.0,Lejlighed,97.0,4,4,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,39900.0,13300.0,A20,Taastrup,<1 month,125.0,14300.0,3-6 months
10100.0,950.0,Lejlighed,76.0,2,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,30300.0,10100.0,A15,Hedehusene,<1 month,125.0,11050.0,3-6 months
13400.0,1100.0,Lejlighed,97.0,3,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ja,Ja,40200.0,13400.0,none,Glostrup,<1 month,125.0,14500.0,3-6 months
12200.0,1000.0,Lejlighed,85.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Nej,36600.0,12200.0,none,Taastrup,<1 month,125.0,13200.0,3-6 months
11300.0,1440.0,Lejlighed,83.0,2,3,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Nej,Nej,Nej,33900.0,11300.0,none,Glostrup,<1 month,125.0,12740.0,3-6 months
34000.0,1650.0,Lejlighed,157.0,4,2,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Nej,102000.0,34000.0,none,Hellerup,<1 month,126.0,35650.0,3-6 months
12700.0,800.0,Lejlighed,63.0,2,3,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,38100.0,12700.0,A10,Vanløse,3+ months,126.0,13500.0,3-6 months
4500.0,200.0,Værelse,17.0,1,1,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,13500.0,4500.0,C,Hedehusene,<1 month,126.0,4700.0,3-6 months
